state_code,county_code,county_name,state_name,geo_center
19,87,Henry,Iowa,"40 59m 16.6956s N, 91 32m 40.3162s W"
29,121,Macon,Missouri,"39 49m 50.8875s N, 92 33m 52.5899s W"
46,59,Hand,South Dakota,"44 32m 51.9509s N, 99 0m 17.7487s W"
21,133,Letcher,Kentucky,"37 7m 16.2917s N, 82 51m 19.0161s W"
38,79,Rolette,North Dakota,"48 46m 20.8557s N, 99 50m 27.4165s W"
21,73,Franklin,Kentucky,"38 14m 20.9319s N, 84 52m 37.4454s W"
54,13,Calhoun,West Virginia,"38 50m 40.1935s N, 81 7m 3.25859s W"
5,17,Chicot,Arkansas,"33 16m 2.11915s N, 91 17m 38.3022s W"
13,157,Jackson,Georgia,"34 8m 1.97788s N, 83 33m 58.8529s W"
8,51,Gunnison,Colorado,"38 40m 0.471743s N, 107 1m 54.1204s W"
31,169,Thayer,Nebraska,"40 10m 34.6283s N, 97 35m 41.7106s W"
20,155,Reno,Kansas,"37 57m 10.6303s N, 98 5m 9.62396s W"
51,650,Hampton,Virginia,"37 2m 55.57s N, 76 17m 43.4508s W"
39,31,Coshocton,Ohio,"40 18m 5.90896s N, 81 55m 12.0387s W"
2,105,Hoonah-Angoon,Alaska,"58 12m 32.9208s N, 135 33m 32.6978s W"
60,30,Rose Island,American Samoa,"14 32m 29.809s S, 168 9m 48.4179s W"
50,19,Orleans,Vermont,"44 49m 43.7125s N, 72 14m 37.7031s W"
21,233,Webster,Kentucky,"37 31m 6.30292s N, 87 40m 59.3655s W"
42,53,Forest,Pennsylvania,"41 30m 47.0608s N, 79 14m 9.64264s W"
37,1,Alamance,North Carolina,"36 2m 37.3556s N, 79 23m 57.9293s W"
17,25,Clay,Illinois,"38 45m 15.0174s N, 88 29m 24.8547s W"
29,103,Knox,Missouri,"40 7m 41.7176s N, 92 8m 53.0606s W"
18,115,Ohio,Indiana,"38 57m 0.340525s N, 84 57m 54.1552s W"
38,85,Sioux,North Dakota,"46 6m 45.5541s N, 101 2m 25.099s W"
18,173,Warrick,Indiana,"38 5m 31.7985s N, 87 16m 19.3935s W"
72,53,Fajardo,Puerto Rico,"18 21m 43.9533s N, 65 36m 23.6189s W"
48,507,Zavala,Texas,"28 51m 58.3611s N, 99 45m 38.1444s W"
31,7,Banner,Nebraska,"41 32m 45.5088s N, 103 42m 37.7164s W"
28,9,Benton,Mississippi,"34 49m 2.23126s N, 89 11m 18.5117s W"
21,55,Crittenden,Kentucky,"37 21m 9.77497s N, 88 5m 50.0016s W"
51,119,Middlesex,Virginia,"37 37m 21.748s N, 76 30m 21.288s W"
38,35,Grand Forks,North Dakota,"47 55m 18.8947s N, 97 27m 24.9262s W"
20,71,Greeley,Kansas,"38 28m 49.9348s N, 101 48m 21.4864s W"
13,251,Screven,Georgia,"32 45m 2.11186s N, 81 36m 42.9644s W"
4,27,Yuma,Arizona,"32 46m 10.628s N, 113 54m 20.2275s W"
29,43,Christian,Missouri,"36 58m 10.4581s N, 93 11m 19.8741s W"
28,71,Lafayette,Mississippi,"34 21m 24.3281s N, 89 29m 5.70937s W"
28,85,Lincoln,Mississippi,"31 31m 56.5838s N, 90 27m 14.2965s W"
49,11,Davis,Utah,"40 59m 24.2474s N, 112 6m 40.9366s W"
39,1,Adams,Ohio,"38 50m 43.8537s N, 83 28m 19.7464s W"
39,59,Guernsey,Ohio,"40 3m 7.39314s N, 81 29m 39.3224s W"
19,39,Clarke,Iowa,"41 1m 44.5163s N, 93 47m 6.56822s W"
20,149,Pottawatomie,Kansas,"39 22m 44.41s N, 96 20m 32.514s W"
48,481,Wharton,Texas,"29 16m 40.3019s N, 96 13m 19.5753s W"
47,9,Blount,Tennessee,"35 41m 13.9337s N, 83 55m 31.942s W"
27,107,Norman,Minnesota,"47 19m 35.3142s N, 96 27m 18.9999s W"
1,99,Monroe,Alabama,"31 34m 15.0025s N, 87 21m 55.575s W"
50,9,Essex,Vermont,"44 43m 40.5848s N, 71 44m 10.2998s W"
29,105,Laclede,Missouri,"37 39m 29.9465s N, 92 35m 25.2651s W"
54,107,Wood,West Virginia,"39 12m 40.0743s N, 81 30m 53.8751s W"
29,41,Chariton,Missouri,"39 30m 54.2933s N, 92 57m 45.4454s W"
6,51,Mono,California,"37 56m 20.3652s N, 118 53m 12.1533s W"
5,27,Columbia,Arkansas,"33 12m 51.4337s N, 93 13m 38.312s W"
48,449,Titus,Texas,"33 12m 59.7709s N, 94 57m 56.42s W"
26,65,Ingham,Michigan,"42 35m 49.5571s N, 84 22m 24.7331s W"
20,33,Comanche,Kansas,"37 11m 28.6094s N, 99 16m 18.7373s W"
48,489,Willacy,Texas,"26 28m 37.0788s N, 97 35m 29.9675s W"
36,49,Lewis,New York,"43 47m 4.88916s N, 75 26m 55.6602s W"
18,77,Jefferson,Indiana,"38 47m 8.96158s N, 85 26m 18.8624s W"
54,73,Pleasants,West Virginia,"39 22m 15.3753s N, 81 9m 38.2668s W"
51,71,Giles,Virginia,"37 18m 51.3237s N, 80 42m 10.5727s W"
44,9,Washington,Rhode Island,"41 23m 47.3842s N, 71 37m 10.7668s W"
13,289,Twiggs,Georgia,"32 40m 1.92518s N, 83 25m 37.5007s W"
1,115,St. Clair,Alabama,"33 42m 56.6292s N, 86 18m 52.5445s W"
18,61,Harrison,Indiana,"38 11m 42.4424s N, 86 6m 40.7194s W"
12,87,Monroe,Florida,"25 2m 48.4092s N, 81 11m 8.4927s W"
72,69,Humacao,Puerto Rico,"18 7m 59.55s N, 65 47m 16.0592s W"
29,73,Gasconade,Missouri,"38 26m 27.1215s N, 91 30m 28.5603s W"
39,117,Morrow,Ohio,"40 31m 26.7115s N, 82 47m 38.644s W"
29,45,Clark,Missouri,"40 24m 37.2817s N, 91 44m 18.2282s W"
17,127,Massac,Illinois,"37 13m 8.58072s N, 88 42m 27.8629s W"
47,43,Dickson,Tennessee,"36 8m 56.5732s N, 87 21m 23.9582s W"
29,9,Barry,Missouri,"36 42m 35.6848s N, 93 49m 44.646s W"
19,75,Grundy,Iowa,"42 24m 6.71424s N, 92 47m 29.1039s W"
17,87,Johnson,Illinois,"37 27m 34.735s N, 88 52m 51.3427s W"
5,41,Desha,Arkansas,"33 49m 59.9995s N, 91 15m 14.1994s W"
47,135,Perry,Tennessee,"35 38m 33.4835s N, 87 51m 32.2803s W"
54,23,Grant,West Virginia,"39 6m 18.4854s N, 79 11m 44.053s W"
48,235,Irion,Texas,"31 18m 14.1301s N, 100 58m 56.7094s W"
54,63,Monroe,West Virginia,"37 33m 37.3386s N, 80 33m 1.99449s W"
37,95,Hyde,North Carolina,"35 24m 29.2274s N, 76 8m 41.8744s W"
39,43,Erie,Ohio,"41 28m 14.0615s N, 82 34m 34.7343s W"
29,189,St. Louis,Missouri,"38 38m 26.4788s N, 90 26m 36.2312s W"
37,167,Stanly,North Carolina,"35 18m 43.0382s N, 80 15m 3.55071s W"
48,191,Hall,Texas,"34 31m 50.8049s N, 100 40m 52.063s W"
15,5,Kalawao,Hawaii,"21 12m 42.8033s N, 156 57m 14.5497s W"
41,53,Polk,Oregon,"44 54m 12.6782s N, 123 24m 47.7356s W"
1,41,Crenshaw,Alabama,"31 43m 53.4007s N, 86 18m 48.74s W"
26,43,Dickinson,Michigan,"46 0m 33.262s N, 87 52m 12.9304s W"
36,7,Broome,New York,"42 9m 36.7813s N, 75 49m 10.6254s W"
45,1,Abbeville,South Carolina,"34 13m 21.3842s N, 82 27m 32.991s W"
26,17,Bay,Michigan,"43 43m 16.9161s N, 83 56m 30.6063s W"
48,321,Matagorda,Texas,"28 47m 8.34199s N, 96 0m 14.3307s W"
5,61,Howard,Arkansas,"34 5m 19.4746s N, 93 59m 36.5761s W"
22,15,Bossier,Louisiana,"32 40m 44.1517s N, 93 36m 18.1653s W"
56,1,Albany,Wyoming,"41 39m 16.0875s N, 105 43m 26.0786s W"
13,103,Effingham,Georgia,"32 22m 2.31382s N, 81 20m 28.8257s W"
72,54,Florida,Puerto Rico,"18 22m 24.3978s N, 66 33m 36.7712s W"
29,197,Schuyler,Missouri,"40 28m 12.9749s N, 92 31m 15.3871s W"
1,35,Conecuh,Alabama,"31 25m 45.3776s N, 86 59m 37.2272s W"
12,63,Jackson,Florida,"30 47m 43.408s N, 85 12m 55.6549s W"
56,27,Niobrara,Wyoming,"43 3m 23.3918s N, 104 28m 31.3552s W"
39,25,Clermont,Ohio,"39 2m 50.7586s N, 84 9m 6.9044s W"
48,51,Burleson,Texas,"30 29m 32.9114s N, 96 37m 17.2442s W"
30,41,Hill,Montana,"48 37m 41.5332s N, 110 6m 40.4618s W"
51,21,Bland,Virginia,"37 8m 2.351s N, 81 7m 48.7701s W"
30,111,Yellowstone,Montana,"45 56m 14.4048s N, 108 16m 27.9063s W"
29,187,St. Francois,Missouri,"37 48m 37.019s N, 90 28m 20.1634s W"
47,15,Cannon,Tennessee,"35 48m 31.2367s N, 86 3m 42.2661s W"
27,147,Steele,Minnesota,"44 1m 20.4375s N, 93 13m 33.748s W"
51,185,Tazewell,Virginia,"37 7m 29.9209s N, 81 33m 38.1481s W"
39,89,Licking,Ohio,"40 5m 29.7885s N, 82 28m 59.1633s W"
31,79,Hall,Nebraska,"40 52m 21.2574s N, 98 30m 7.82639s W"
55,109,St. Croix,Wisconsin,"45 2m 2.63863s N, 92 27m 10.0172s W"
18,9,Blackford,Indiana,"40 28m 24.962s N, 85 19m 29.3517s W"
13,177,Lee,Georgia,"31 46m 46.2236s N, 84 8m 28.084s W"
51,103,Lancaster,Virginia,"37 42m 6.17477s N, 76 25m 12.8273s W"
48,361,Orange,Texas,"30 7m 16.7099s N, 93 53m 38.0332s W"
39,133,Portage,Ohio,"41 10m 3.65822s N, 81 11m 50.6535s W"
48,247,Jim Hogg,Texas,"27 2m 36.2297s N, 98 41m 50.2982s W"
13,89,DeKalb,Georgia,"33 46m 17.5687s N, 84 13m 35.1567s W"
48,215,Hidalgo,Texas,"26 23m 48.2226s N, 98 10m 51.9139s W"
41,49,Morrow,Oregon,"45 25m 8.41634s N, 119 35m 3.39011s W"
27,153,Todd,Minnesota,"46 4m 14.2456s N, 94 53m 51.3577s W"
16,65,Madison,Idaho,"43 47m 2.90491s N, 111 39m 33.0785s W"
21,1,Adair,Kentucky,"37 6m 14.9524s N, 85 16m 50.3391s W"
2,188,Northwest Arctic,Alaska,"67 0m 29.4208s N, 160 0m 25.1227s W"
40,59,Harper,Oklahoma,"36 47m 19.6892s N, 99 40m 2.64386s W"
28,55,Issaquena,Mississippi,"32 44m 29.006s N, 90 59m 21.1647s W"
48,277,Lamar,Texas,"33 40m 2.14338s N, 95 34m 16.3225s W"
51,580,Covington,Virginia,"37 46m 43.0183s N, 79 59m 12.3212s W"
4,21,Pinal,Arizona,"32 54m 15.7194s N, 111 20m 41.0636s W"
72,51,Dorado,Puerto Rico,"18 28m 19.2755s N, 66 15m 43.3105s W"
47,41,DeKalb,Tennessee,"35 58m 47.4984s N, 85 49m 57.906s W"
36,103,Suffolk,New York,"40 56m 25.6598s N, 72 41m 6.86854s W"
28,3,Alcorn,Mississippi,"34 52m 50.7772s N, 88 34m 48.9524s W"
31,1,Adams,Nebraska,"40 31m 28.0874s N, 98 30m 4.35226s W"
5,71,Johnson,Arkansas,"35 34m 12.4419s N, 93 27m 35.5722s W"
48,83,Coleman,Texas,"31 46m 23.5447s N, 99 27m 13.0955s W"
16,81,Teton,Idaho,"43 45m 33.9476s N, 111 12m 27.4124s W"
16,77,Power,Idaho,"42 41m 37.162s N, 112 50m 26.3615s W"
36,1,Albany,New York,"42 36m 0.635145s N, 73 58m 24.8109s W"
9,11,New London,Connecticut,"41 28m 0.430487s N, 72 6m 23.4465s W"
8,23,Costilla,Colorado,"37 16m 40.6282s N, 105 25m 41.6989s W"
45,69,Marlboro,South Carolina,"34 36m 7.4172s N, 79 40m 43.4014s W"
37,31,Carteret,North Carolina,"34 51m 40.5353s N, 76 32m 8.67504s W"
19,37,Chickasaw,Iowa,"43 3m 36.1489s N, 92 19m 3.58949s W"
19,81,Hancock,Iowa,"43 4m 54.7899s N, 93 44m 3.38027s W"
19,61,Dubuque,Iowa,"42 28m 7.76076s N, 90 52m 57.0787s W"
56,9,Converse,Wyoming,"42 58m 20.3906s N, 105 30m 25.4256s W"
42,61,Huntingdon,Pennsylvania,"40 25m 0.964199s N, 77 58m 52.3471s W"
42,9,Bedford,Pennsylvania,"40 0m 23.599s N, 78 29m 25.1416s W"
27,89,Marshall,Minnesota,"48 21m 29.2535s N, 96 22m 6.5078s W"
49,29,Morgan,Utah,"41 5m 21.5536s N, 111 34m 23.3413s W"
27,7,Beltrami,Minnesota,"47 58m 25.6184s N, 94 56m 15.556s W"
25,7,Dukes,Massachusetts,"41 23m 19.589s N, 70 41m 55.5777s W"
8,29,Delta,Colorado,"38 51m 40.9456s N, 107 51m 46.3565s W"
1,85,Lowndes,Alabama,"32 9m 17.1s N, 86 39m 0.387708s W"
6,105,Trinity,California,"40 39m 2.49682s N, 123 6m 45.4598s W"
48,3,Andrews,Texas,"32 18m 18.1284s N, 102 38m 16.1344s W"
37,77,Granville,North Carolina,"36 18m 14.6514s N, 78 39m 9.78993s W"
30,29,Flathead,Montana,"48 17m 42.4556s N, 114 2m 58.8255s W"
42,97,Northumberland,Pennsylvania,"40 51m 7.1668s N, 76 42m 33.5578s W"
41,61,Union,Oregon,"45 18m 36.8103s N, 118 0m 31.5993s W"
40,75,Kiowa,Oklahoma,"34 54m 58.9826s N, 98 58m 51.3173s W"
20,145,Pawnee,Kansas,"38 10m 52.7908s N, 99 14m 12.2257s W"
20,209,Wyandotte,Kansas,"39 6m 52.7232s N, 94 45m 52.1223s W"
2,240,Southeast Fairbanks,Alaska,"63 52m 34.6656s N, 143 12m 43.1721s W"
39,95,Lucas,Ohio,"41 41m 3.08651s N, 83 28m 5.78922s W"
27,65,Kanabec,Minnesota,"45 56m 42.7804s N, 93 17m 36.3302s W"
26,19,Benzie,Michigan,"44 38m 40.5149s N, 86 18m 2.25433s W"
27,81,Lincoln,Minnesota,"44 24m 45.3471s N, 96 16m 1.51431s W"
13,307,Webster,Georgia,"32 2m 47.9359s N, 84 33m 3.78956s W"
30,89,Sanders,Montana,"47 40m 29.2382s N, 115 7m 59.9158s W"
19,197,Wright,Iowa,"42 43m 59.2284s N, 93 44m 6.51718s W"
27,21,Cass,Minnesota,"46 56m 58.5651s N, 94 19m 31.2621s W"
28,163,Yazoo,Mississippi,"32 46m 49.1312s N, 90 23m 47.2127s W"
41,25,Harney,Oregon,"43 3m 50.7061s N, 118 58m 4.399s W"
46,29,Codington,South Dakota,"44 58m 40.2702s N, 97 11m 19.0263s W"
46,7,Bennett,South Dakota,"43 11m 41.7006s N, 101 39m 50.3608s W"
24,41,Talbot,Maryland,"38 44m 56.7606s N, 76 10m 43.0214s W"
5,81,Little River,Arkansas,"33 42m 1.9436s N, 94 14m 3.62717s W"
51,161,Roanoke,Virginia,"37 16m 9.38578s N, 80 4m 4.76391s W"
18,25,Crawford,Indiana,"38 17m 32.6924s N, 86 27m 6.15022s W"
72,41,Cidra,Puerto Rico,"18 10m 25.3519s N, 66 9m 39.3406s W"
12,67,Lafayette,Florida,"29 59m 7.86596s N, 83 10m 51.8423s W"
48,243,Jeff Davis,Texas,"30 42m 55.7202s N, 104 8m 24.0712s W"
47,29,Cocke,Tennessee,"35 55m 31.5747s N, 83 7m 16.2589s W"
47,67,Hancock,Tennessee,"36 31m 25.1245s N, 83 13m 18.5737s W"
54,105,Wirt,West Virginia,"39 1m 20.7173s N, 81 22m 43.0458s W"
29,75,Gentry,Missouri,"40 12m 43.5876s N, 94 24m 35.7007s W"
37,15,Bertie,North Carolina,"36 3m 56.2687s N, 76 58m 0.163705s W"
26,63,Huron,Michigan,"43 54m 36.2461s N, 82 51m 19.8296s W"
21,221,Trigg,Kentucky,"36 48m 22.7511s N, 87 52m 24.137s W"
1,69,Houston,Alabama,"31 9m 11.4767s N, 85 18m 9.09858s W"
21,137,Lincoln,Kentucky,"37 27m 19.3204s N, 84 39m 39.0433s W"
20,87,Jefferson,Kansas,"39 14m 8.75316s N, 95 23m 0.415439s W"
22,45,Iberia,Louisiana,"29 45m 23.3995s N, 91 45m 47s W"
48,161,Freestone,Texas,"31 42m 17.6187s N, 96 8m 56.7323s W"
6,57,Nevada,California,"39 18m 4.93048s N, 120 46m 7.50761s W"
48,241,Jasper,Texas,"30 44m 38.2582s N, 94 1m 30.3061s W"
39,143,Sandusky,Ohio,"41 21m 26.6991s N, 83 8m 38.0965s W"
51,790,Staunton,Virginia,"38 9m 33.4829s N, 79 3m 40.0206s W"
39,113,Montgomery,Ohio,"39 45m 16.5936s N, 84 17m 26.3407s W"
46,95,Mellette,South Dakota,"43 34m 52.5222s N, 100 45m 36.0101s W"
28,93,Marshall,Mississippi,"34 45m 44.1558s N, 89 30m 11.0032s W"
20,95,Kingman,Kansas,"37 33m 31.9854s N, 98 8m 10.7973s W"
36,117,Wayne,New York,"43 19m 31.388s N, 77 2m 53.6759s W"
18,27,Daviess,Indiana,"38 42m 8.67588s N, 87 4m 19.4465s W"
8,57,Jackson,Colorado,"40 39m 59.1577s N, 106 20m 34.0609s W"
29,133,Mississippi,Missouri,"36 49m 41.1545s N, 89 17m 28.2556s W"
39,141,Ross,Ohio,"39 20m 15.4598s N, 83 3m 25.2921s W"
21,111,Jefferson,Kentucky,"38 11m 13.8876s N, 85 39m 32.9677s W"
21,75,Fulton,Kentucky,"36 33m 14.6597s N, 89 11m 15.3477s W"
19,3,Adams,Iowa,"41 1m 44.342s N, 94 41m 57.0656s W"
13,7,Baker,Georgia,"31 19m 34.2621s N, 84 26m 40.8101s W"
13,87,Decatur,Georgia,"30 52m 42.0388s N, 84 34m 44.6525s W"
48,455,Trinity,Texas,"31 5m 19.7347s N, 95 8m 7.83797s W"
54,53,Mason,West Virginia,"38 46m 11.0489s N, 82 1m 35.537s W"
8,119,Teller,Colorado,"38 52m 55.8194s N, 105 9m 42.575s W"
37,89,Henderson,North Carolina,"35 20m 10.4147s N, 82 28m 47.807s W"
17,47,Edwards,Illinois,"38 24m 59.3798s N, 88 3m 11.8835s W"
21,69,Fleming,Kentucky,"38 22m 12.3845s N, 83 41m 47.9187s W"
46,123,Tripp,South Dakota,"43 20m 45.1428s N, 99 53m 2.37927s W"
45,43,Georgetown,South Carolina,"33 24m 46.1707s N, 79 17m 57.1117s W"
27,119,Polk,Minnesota,"47 46m 25.8728s N, 96 24m 6.49204s W"
27,127,Redwood,Minnesota,"44 24m 13.1803s N, 95 15m 13.8031s W"
22,41,Franklin,Louisiana,"32 7m 59.5788s N, 91 40m 25.5548s W"
6,91,Sierra,California,"39 34m 49.4404s N, 120 30m 57.587s W"
47,65,Hamilton,Tennessee,"35 10m 51.1519s N, 85 9m 53.1238s W"
25,25,Suffolk,Massachusetts,"42 20m 55.2818s N, 70 59m 8.19481s W"
17,67,Hancock,Illinois,"40 24m 13.589s N, 91 9m 52.904s W"
17,113,McLean,Illinois,"40 29m 27.2098s N, 88 50m 50.3674s W"
55,33,Dunn,Wisconsin,"44 56m 47.7024s N, 91 53m 47.053s W"
42,127,Wayne,Pennsylvania,"41 38m 55.4307s N, 75 18m 11.7278s W"
30,15,Chouteau,Montana,"47 52m 50.102s N, 110 26m 6.80569s W"
35,59,Union,New Mexico,"36 28m 54.0065s N, 103 28m 15.4938s W"
37,155,Robeson,North Carolina,"34 38m 24.8714s N, 79 6m 13.9137s W"
5,83,Logan,Arkansas,"35 12m 55.2186s N, 93 42m 58.3812s W"
5,91,Miller,Arkansas,"33 18m 43.7298s N, 93 53m 29.6211s W"
5,1,Arkansas,Arkansas,"34 17m 26.909s N, 91 22m 29.6571s W"
37,151,Randolph,North Carolina,"35 42m 37.2301s N, 79 48m 21.6249s W"
40,81,Lincoln,Oklahoma,"35 42m 10.6902s N, 96 52m 51.209s W"
18,129,Posey,Indiana,"38 1m 18.8096s N, 87 52m 6.49626s W"
42,31,Clarion,Pennsylvania,"41 11m 32.6023s N, 79 25m 15.4687s W"
46,87,McCook,South Dakota,"43 40m 27.519s N, 97 22m 6.39545s W"
8,81,Moffat,Colorado,"40 37m 6.31999s N, 108 12m 26.2462s W"
21,237,Wolfe,Kentucky,"37 44m 21.5505s N, 83 29m 35.4305s W"
45,15,Berkeley,South Carolina,"33 11m 50.3662s N, 79 57m 7.7747s W"
39,111,Monroe,Ohio,"39 43m 38.4495s N, 81 4m 58.5037s W"
27,27,Clay,Minnesota,"46 53m 32.4368s N, 96 29m 26.3381s W"
12,27,DeSoto,Florida,"27 11m 10.6884s N, 81 48m 33.9946s W"
8,43,Fremont,Colorado,"38 28m 22.7009s N, 105 26m 22.7654s W"
51,75,Goochland,Virginia,"37 43m 17.9421s N, 77 54m 57.0813s W"
30,31,Gallatin,Montana,"45 32m 25.4022s N, 111 10m 13.3282s W"
31,143,Polk,Nebraska,"41 11m 12.8288s N, 97 34m 6.31607s W"
34,5,Burlington,New Jersey,"39 52m 39.7823s N, 74 40m 5.04267s W"
33,7,Coos,New Hampshire,"44 41m 22.1842s N, 71 18m 19.92s W"
48,37,Bowie,Texas,"33 26m 44.7531s N, 94 25m 23.9505s W"
40,133,Seminole,Oklahoma,"35 10m 3.01626s N, 96 36m 55.7775s W"
32,33,White Pine,Nevada,"39 26m 31.9027s N, 114 54m 6.06402s W"
13,81,Crisp,Georgia,"31 55m 22.5477s N, 83 46m 5.168s W"
36,53,Madison,New York,"42 54m 45.9801s N, 75 40m 10.7897s W"
18,81,Johnson,Indiana,"39 29m 23.8947s N, 86 6m 5.89244s W"
29,223,Wayne,Missouri,"37 6m 45.4878s N, 90 27m 41.146s W"
26,87,Lapeer,Michigan,"43 5m 24.5307s N, 83 13m 18.4214s W"
22,27,Claiborne,Louisiana,"32 49m 21.6964s N, 92 59m 44.6397s W"
47,17,Carroll,Tennessee,"35 58m 23.4423s N, 88 27m 0.938686s W"
13,197,Marion,Georgia,"32 21m 12.1615s N, 84 31m 28.6964s W"
29,175,Randolph,Missouri,"39 26m 24.6047s N, 92 29m 49.4807s W"
41,39,Lane,Oregon,"43 56m 30.0945s N, 122 52m 34.3701s W"
31,13,Box Butte,Nebraska,"42 13m 11.1621s N, 103 5m 8.45496s W"
21,83,Graves,Kentucky,"36 43m 23.2975s N, 88 39m 4.34076s W"
35,53,Socorro,New Mexico,"34 0m 25.8766s N, 106 55m 49.4373s W"
39,7,Ashtabula,Ohio,"41 53m 46.9721s N, 80 45m 32.4389s W"
13,163,Jefferson,Georgia,"33 3m 17.4389s N, 82 25m 5.34522s W"
53,65,Stevens,Washington,"48 23m 56.6482s N, 117 51m 18.552s W"
49,41,Sevier,Utah,"38 44m 51.9955s N, 111 48m 16.231s W"
46,75,Jones,South Dakota,"43 57m 38.1898s N, 100 41m 22.9913s W"
51,840,Winchester,Virginia,"39 10m 24.6196s N, 78 10m 28.7168s W"
28,77,Lawrence,Mississippi,"31 33m 0.776931s N, 90 6m 25.0962s W"
72,109,Patillas,Puerto Rico,"18 0m 2.68539s N, 65 59m 19.857s W"
23,11,Kennebec,Maine,"44 24m 32.9765s N, 69 46m 2.15183s W"
21,161,Mason,Kentucky,"38 35m 42.6228s N, 83 49m 27.2826s W"
48,129,Donley,Texas,"34 57m 55.5033s N, 100 48m 50.3698s W"
2,70,Dillingham,Alaska,"59 42m 50.3824s N, 158 20m 53.7727s W"
40,49,Garvin,Oklahoma,"34 42m 16.4911s N, 97 18m 33.5652s W"
49,15,Emery,Utah,"38 59m 48.2647s N, 110 42m 2.27091s W"
40,21,Cherokee,Oklahoma,"35 54m 24.0073s N, 94 59m 58.8809s W"
19,127,Marshall,Iowa,"42 2m 9.05721s N, 92 59m 55.5768s W"
55,27,Dodge,Wisconsin,"43 24m 58.6622s N, 88 42m 27.0242s W"
6,39,Madera,California,"37 13m 4.95861s N, 119 45m 45.5202s W"
30,37,Golden Valley,Montana,"46 22m 52.6851s N, 109 10m 30.2232s W"
24,39,Somerset,Maryland,"38 4m 48.238s N, 75 51m 12.4941s W"
31,167,Stanton,Nebraska,"41 55m 0.925388s N, 97 11m 38.0939s W"
51,81,Greensville,Virginia,"36 40m 33.0819s N, 77 33m 34.5343s W"
21,135,Lewis,Kentucky,"38 31m 53.5499s N, 83 22m 41.0018s W"
24,29,Kent,Maryland,"39 14m 8.17402s N, 76 5m 44.9542s W"
35,29,Luna,New Mexico,"32 10m 55.976s N, 107 44m 59.1789s W"
46,11,Brookings,South Dakota,"44 22m 10.8466s N, 96 47m 25.5156s W"
35,31,McKinley,New Mexico,"35 34m 50.3911s N, 108 15m 42.5632s W"
23,21,Piscataquis,Maine,"45 50m 14.5116s N, 69 17m 4.28439s W"
42,91,Montgomery,Pennsylvania,"40 12m 38.974s N, 75 22m 2.2571s W"
26,11,Arenac,Michigan,"44 2m 34.3877s N, 83 44m 50.0706s W"
53,27,Grays Harbor,Washington,"47 8m 39.8727s N, 123 49m 43.035s W"
20,81,Haskell,Kansas,"37 33m 44.1027s N, 100 52m 16.2905s W"
54,97,Upshur,West Virginia,"38 53m 52.1751s N, 80 14m 0.323555s W"
72,35,Cayey,Puerto Rico,"18 6m 10.5243s N, 66 8m 58.207s W"
39,75,Holmes,Ohio,"40 33m 40.3032s N, 81 55m 45.6942s W"
12,97,Osceola,Florida,"28 3m 45.5926s N, 81 8m 58.1991s W"
55,103,Richland,Wisconsin,"43 22m 32.3059s N, 90 25m 46.1403s W"
56,33,Sheridan,Wyoming,"44 47m 23.9614s N, 106 52m 45.7793s W"
48,113,Dallas,Texas,"32 45m 59.8681s N, 96 46m 40.3574s W"
36,17,Chenango,New York,"42 29m 36.6382s N, 75 36m 41.6827s W"
42,81,Lycoming,Pennsylvania,"41 20m 36.1747s N, 77 3m 52.2225s W"
28,63,Jefferson,Mississippi,"31 44m 3.1394s N, 91 2m 13.8434s W"
30,103,Treasure,Montana,"46 12m 41.2914s N, 107 16m 17.8434s W"
46,93,Meade,South Dakota,"44 34m 0.59491s N, 102 43m 0.717672s W"
8,41,El Paso,Colorado,"38 49m 55.5207s N, 104 31m 32.1044s W"
5,117,Prairie,Arkansas,"34 49m 47.2181s N, 91 33m 9.99343s W"
23,7,Franklin,Maine,"44 58m 26.964s N, 70 26m 38.6654s W"
21,165,Menifee,Kentucky,"37 56m 28.9607s N, 83 35m 55.9389s W"
26,29,Charlevoix,Michigan,"45 30m 8.99164s N, 85 22m 23.7008s W"
39,165,Warren,Ohio,"39 25m 39.3118s N, 84 10m 0.315721s W"
39,83,Knox,Ohio,"40 23m 55.5549s N, 82 25m 17.5215s W"
51,105,Lee,Virginia,"36 42m 19.5351s N, 83 7m 43.0257s W"
18,183,Whitley,Indiana,"41 8m 21.7512s N, 85 30m 18.4246s W"
5,139,Union,Arkansas,"33 10m 16.8871s N, 92 35m 50.249s W"
8,5,Arapahoe,Colorado,"39 38m 59.1908s N, 104 20m 21.2425s W"
23,3,Aroostook,Maine,"46 39m 31.7453s N, 68 35m 55.9628s W"
28,65,Jefferson Davis,Mississippi,"31 34m 10.708s N, 89 49m 22.8088s W"
47,47,Fayette,Tennessee,"35 11m 49.4907s N, 89 24m 51.7393s W"
31,107,Knox,Nebraska,"42 38m 12.4136s N, 97 53m 30.8286s W"
41,67,Washington,Oregon,"45 33m 36.327s N, 123 5m 53.9582s W"
50,25,Windham,Vermont,"42 59m 26.1726s N, 72 42m 49.6747s W"
51,775,Salem,Virginia,"37 17m 11.04s N, 80 3m 19.7102s W"
51,121,Montgomery,Virginia,"37 10m 27.4467s N, 80 23m 13.9756s W"
35,3,Catron,New Mexico,"33 54m 55.2668s N, 108 24m 17.1446s W"
26,109,Menominee,Michigan,"45 31m 30.4369s N, 87 30m 34.8624s W"
